file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha,commit_idx,refactoring_idx,description,has_left_locations,has_right_locations
src/main/java/org/apache/commons/lang3/math/NumberUtils.java,Parameterize Variable,1,1,1,7775bf5a2e0fdb051e826b2092b68f827d54a25f,10,3,Parameterize Variable firstChar : char to ch : char in method private isSign(ch char) : boolean from class org.apache.commons.lang3.math.NumberUtils,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,26,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,0,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.DayInWeekField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,85,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,1,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.Iso8601_Rule,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,32,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,2,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.StringLiteral,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,42,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,3,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TextField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,53,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,4,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TimeZoneDisplayKey,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,44,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,5,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TimeZoneNameRule,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,53,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,6,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TimeZoneNumberRule,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,44,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,7,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TwelveHourField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,44,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,8,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TwentyFourHourField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,36,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,9,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitMonthField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Remove Method Modifier,7,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,10,"Remove Method Modifier final in method public appendTo(buffer Appendable, value int) : void from class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitMonthField",True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,43,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,11,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitNumberField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Remove Method Modifier,11,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,12,"Remove Method Modifier final in method public appendTo(buffer Appendable, value int) : void from class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitNumberField",True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,36,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,13,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitYearField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Remove Method Modifier,7,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,14,"Remove Method Modifier final in method public appendTo(buffer Appendable, value int) : void from class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitYearField",True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,40,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,15,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.UnpaddedMonthField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Remove Method Modifier,11,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,16,"Remove Method Modifier final in method public appendTo(buffer Appendable, value int) : void from class org.apache.commons.lang3.time.FastDatePrinter.UnpaddedMonthField",True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,45,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,17,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.UnpaddedNumberField,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Remove Method Modifier,13,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,18,"Remove Method Modifier final in method public appendTo(buffer Appendable, value int) : void from class org.apache.commons.lang3.time.FastDatePrinter.UnpaddedNumberField",True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,25,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,19,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.WeekYear,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,32,1,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,20,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.CharacterLiteral,True,True
src/main/java/org/apache/commons/lang3/time/DateUtils.java,Add Class Modifier,54,1,1,72fdb5c4dca97c22b4d2694fe61302694dbd0a34,12,0,Add Class Modifier final in class org.apache.commons.lang3.time.DateUtils.DateIterator,True,True
src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java,Add Class Modifier,112,1,1,845ec21036a59268510d6b36a2f50923bc7a2f86,13,0,Add Class Modifier final in class org.apache.commons.lang3.time.DurationFormatUtils.Token,True,True
src/main/java/org/apache/commons/lang3/text/StrLookup.java,Change Class Access Modifier,37,1,1,531925f155c973fb4452ece09406d539de3e8f9b,15,0,Change Class Access Modifier package to private in class org.apache.commons.lang3.text.StrLookup.MapStrLookup,True,True
src/main/java/org/apache/commons/lang3/text/StrLookup.java,Add Class Modifier,37,1,1,531925f155c973fb4452ece09406d539de3e8f9b,15,1,Add Class Modifier final in class org.apache.commons.lang3.text.StrLookup.MapStrLookup,True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Rename Class,41,1,1,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,16,0,Rename Class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker.StateStrategy renamed to org.apache.commons.lang3.concurrent.EventCountCircuitBreaker.AbstractStateStrategy,True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Change Attribute Type,1,1,1,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,16,1,"Change Attribute Type STRATEGY_MAP : Map<State,StateStrategy> to STRATEGY_MAP : Map<State,AbstractStateStrategy> in class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker",True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Change Variable Type,1,1,1,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,16,2,"Change Variable Type map : Map<State,StateStrategy> to map : Map<State,AbstractStateStrategy> in method private createStrategyMap() : Map<State,AbstractStateStrategy> from class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker",True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Change Return Type,1,1,1,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,16,3,"Change Return Type Map<State,StateStrategy> to Map<State,AbstractStateStrategy> in method private createStrategyMap() : Map<State,AbstractStateStrategy> from class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker",True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Change Return Type,1,1,1,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,16,4,Change Return Type StateStrategy to AbstractStateStrategy in method private stateStrategy(state State) : AbstractStateStrategy from class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker,True,True
src/main/java/org/apache/commons/lang3/StringEscapeUtils.java,Change Class Access Modifier,31,1,1,bf0ea77dbfb6877d8a3385baf9eb470b51a31f47,17,0,Change Class Access Modifier package to private in class org.apache.commons.lang3.StringEscapeUtils.CsvUnescaper,True,True
src/main/java/org/apache/commons/lang3/StringEscapeUtils.java,Add Class Modifier,31,1,1,bf0ea77dbfb6877d8a3385baf9eb470b51a31f47,17,1,Add Class Modifier final in class org.apache.commons.lang3.StringEscapeUtils.CsvUnescaper,True,True
src/main/java/org/apache/commons/lang3/StringEscapeUtils.java,Change Class Access Modifier,24,1,1,bf0ea77dbfb6877d8a3385baf9eb470b51a31f47,17,2,Change Class Access Modifier package to private in class org.apache.commons.lang3.StringEscapeUtils.CsvEscaper,True,True
src/main/java/org/apache/commons/lang3/StringEscapeUtils.java,Add Class Modifier,24,1,1,bf0ea77dbfb6877d8a3385baf9eb470b51a31f47,17,3,Add Class Modifier final in class org.apache.commons.lang3.StringEscapeUtils.CsvEscaper,True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Rename Method,7,1,1,6af506d486c4e910418d84241e1c63a7fd2f3453,23,0,Rename Method package testParameterize() : void renamed to package testParameterizeVarArgs() : void in class org.apache.commons.lang3.reflect.TypeUtilsTest,True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Add Parameter Modifier,1,1,1,6af506d486c4e910418d84241e1c63a7fd2f3453,23,1,Add Parameter Modifier final in parameter type : Type in method package testTypeToString(type Type) : void from class org.apache.commons.lang3.reflect.TypeUtilsTest,True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Rename Method,6,1,1,161e5d7e1ff3cb3c83a6229a0156a4b180688a21,25,0,Rename Method package test_LANG_820() : void renamed to package testNormalizeUpperBounds_LANG_820() : void in class org.apache.commons.lang3.reflect.TypeUtilsTest,True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Rename Variable,1,1,1,b7a82af9d1d1b5323976b67e9dfcc235e2e058f3,28,0,Rename Variable dat2Type : ParameterizedType to dat2Type1 : ParameterizedType in method package testParameterizeWithOwner() : void from class org.apache.commons.lang3.reflect.TypeUtilsTest,True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Add Method Annotation,9,1,1,502fc65ecad2338aaf2bbb24aaeaee13240a5216,34,0,"Add Method Annotation @SuppressWarnings(""unlikely-arg-type"") in method package testGenericArrayType() : void from class org.apache.commons.lang3.reflect.TypeUtilsTest",True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Add Method Annotation,8,1,1,502fc65ecad2338aaf2bbb24aaeaee13240a5216,34,1,"Add Method Annotation @SuppressWarnings(""unlikely-arg-type"") in method package testParameterizeWithOwner() : void from class org.apache.commons.lang3.reflect.TypeUtilsTest",True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Add Method Annotation,8,1,1,502fc65ecad2338aaf2bbb24aaeaee13240a5216,34,2,"Add Method Annotation @SuppressWarnings(""unlikely-arg-type"") in method package testWildcardType() : void from class org.apache.commons.lang3.reflect.TypeUtilsTest",True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Rename Method,16,1,1,f7b5d819230c700ca6ff413003d5d02d0382ba2d,35,0,Rename Method package testDetermineTypeVariableAssignments() : void renamed to package testDetermineTypeArguments() : void in class org.apache.commons.lang3.reflect.TypeUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract Method,11,1,1,53647a31a57a917a3c1fcd19dbd822fb707e0ecf,40,0,Extract Method private seededRandom() : Random extracted from package testShuffleInt() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,12,1,1,0aef0dbb737cfbd7dfc9d26450b76f3b39dd836d,42,0,Rename Method package testCreatePrimitiveArray() : void renamed to package testToPrimitiveArray() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,12,1,1,0aef0dbb737cfbd7dfc9d26450b76f3b39dd836d,42,1,Rename Method package testCreatePrimitiveArrayViaObjectArray() : void renamed to package testToPrimitiveArrayViaObjectArray() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,0,Rename Method package testShiftNullBoolean() : void renamed to package testShiftBooleanArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,1,Rename Method package testShiftNullDouble() : void renamed to package testShiftDoubleArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,2,Rename Method package testShiftNullFloat() : void renamed to package testShiftFloatArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,3,Rename Method package testShiftNullInt() : void renamed to package testShiftIntArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,4,Rename Method package testShiftNullLong() : void renamed to package testShiftLongArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,5,Rename Method package testShiftNullObject() : void renamed to package testShiftObjectArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,7,1,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,46,6,Rename Method package testShiftNullShort() : void renamed to package testShiftShortArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/main/java/org/apache/commons/lang3/function/Predicates.java,Rename Attribute,1,1,1,4a52216872d7086c2dc5eaeeefd7eec7310124e1,48,0,Rename Attribute ALWAYS_TRUE : Predicate<?> to TRUE : Predicate<?> in class org.apache.commons.lang3.function.Predicates,True,True
src/main/java/org/apache/commons/lang3/function/Predicates.java,Rename Attribute,1,1,1,4a52216872d7086c2dc5eaeeefd7eec7310124e1,48,1,Rename Attribute ALWAYS_FALSE : Predicate<?> to FALSE : Predicate<?> in class org.apache.commons.lang3.function.Predicates,True,True
src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,Rename Variable,1,1,1,b6f72e73ee96feb63e17096933fd5b7f313fb77b,54,0,Rename Variable res : AtomicInteger to obj : AtomicInteger in method package testCreate() : void from class org.apache.commons.lang3.concurrent.locks.LockingVisitorsTest,True,True
src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,Rename Variable,1,1,1,b6f72e73ee96feb63e17096933fd5b7f313fb77b,54,1,Rename Variable rwLock : ReadWriteLock to lock : ReadWriteLock in method package testCreate() : void from class org.apache.commons.lang3.concurrent.locks.LockingVisitorsTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract And Move Method,7,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,0,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testArraycopyFunction() : void in class org.apache.commons.lang3.ArrayUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract And Move Method,7,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,1,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testArraycopySupplier() : void in class org.apache.commons.lang3.ArrayUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,2,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIsSortedNullComparator() : void in class org.apache.commons.lang3.ArrayUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,3,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testAnd_object_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,4,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testAnd_primitive_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,5,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testOneHot_object_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,6,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testOneHot_primitive_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,7,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testOr_object_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,8,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testOr_primitive_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,9,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testXor_object_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,10,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testXor_primitive_nullInput() : void in class org.apache.commons.lang3.BooleanUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/CharRangeTest.java,Extract And Move Method,6,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,11,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testContainsNullArg() : void in class org.apache.commons.lang3.CharRangeTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/CharUtilsTest.java,Extract And Move Method,6,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,12,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToChar_Character() : void in class org.apache.commons.lang3.CharUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/CharUtilsTest.java,Extract And Move Method,7,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,13,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToChar_String() : void in class org.apache.commons.lang3.CharUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/CharUtilsTest.java,Extract And Move Method,7,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,14,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToIntValue_Character() : void in class org.apache.commons.lang3.CharUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ClassPathUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,15,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToFullyQualifiedNameClassNull() : void in class org.apache.commons.lang3.ClassPathUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ClassPathUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,16,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToFullyQualifiedPathClassNull() : void in class org.apache.commons.lang3.ClassPathUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/DoubleRangeTest.java,Extract And Move Method,10,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,17,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testElementCompareTo() : void in class org.apache.commons.lang3.DoubleRangeTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/DoubleRangeTest.java,Extract And Move Method,6,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,18,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testFitNull() : void in class org.apache.commons.lang3.DoubleRangeTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/DoubleRangeTest.java,Extract And Move Method,12,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,19,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testOfWithContains() : void in class org.apache.commons.lang3.DoubleRangeTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,20,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGenerateBitVector_nullArray() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,21,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGenerateBitVector_nullClass() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,22,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGenerateBitVector_nullClassWithArray() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,4,1,1,6b93cbe15693055e50a7f8550bd2baa93fa7f870,55,23,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGenerateBitVectors_nullArray() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
