file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha
spring-websocket/src/main/java/org/springframework/web/socket/server/standard/AbstractStandardUpgradeStrategy.java,Move Method,4,1,1,3f3341bb1d6bc43ba43da5b8f32fed79c3796222
spring-web/src/main/java/org/springframework/web/server/ResponseStatusException.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/SqlParameter.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/ResponseErrorHandler.java,Add Method Annotation,8,1,1,89b2a6500e9fcd5f996e3784111a975c89f1d2cf
spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/ServletRequestMethodArgumentResolverTests.java,Add Method Annotation,11,1,1,c213724a470924532067642f9b2fc152e57dbfba
spring-context/src/test/java/org/springframework/scheduling/concurrent/DecoratedThreadPoolTaskExecutorTests.java,Change Return Type,1,1,1,2b9010c2a2a29fbbe0f84d409885a92477007abd
spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context-support/src/main/java/org/springframework/mail/MailSendException.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-messaging/src/main/java/org/springframework/messaging/core/MessageRequestReplyOperations.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/RestClientResponseException.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/validation/beanvalidation/BeanValidationBeanRegistrationAotProcessor.java,Extract Variable,2,1,1,9b0253e117049c264f9ca0737eca45319f23b805
spring-test/src/main/java/org/springframework/test/web/servlet/setup/RouterFunctionMockMvcBuilder.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/aot/BeanInstanceSupplier.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContextUtils.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/main/java/org/springframework/web/reactive/function/client/ClientRequestObservationContext.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContext.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/context/web/WebMergedContextConfiguration.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcOperations.java,Add Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/support/DisposableBeanAdapter.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/support/SqlLobValue.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/DefaultErrorResponseBuilder.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/jmx/export/annotation/AnnotationJmxAttributeSource.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/resource/PathResourceResolver.java,Add Method Annotation,9,1,1,373763723ee7dcc9dd39c9cba7e1ed093966360f
spring-web/src/test/java/org/springframework/web/util/UriComponentsBuilderTests.java,Modify Method Annotation,1,1,1,f5c3f3522e1a790999f0d9078e7ff288644f324b
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcOperations.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/RequestMappingInfo.java,Add Attribute Annotation,1,1,1,373763723ee7dcc9dd39c9cba7e1ed093966360f
spring-webflux/src/main/java/org/springframework/web/reactive/config/WebFluxConfigurationSupport.java,Remove Method Annotation,1,1,1,32db1a1680b60852d2dc409f23160bab6764b7c5
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContext.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/PreparedStatementCreatorFactory.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/core/annotation/RepeatableContainers.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/jmx/export/annotation/AnnotationJmxAttributeSource.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/web/servlet/setup/StandaloneMockMvcBuilder.java,Remove Method Annotation,1,1,1,e9946937e7ac17ddaff5480eee37de1c4ff691d0
spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/web/servlet/client/MockMvcWebTestClient.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/core/annotation/AnnotatedMethod.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/DeferredResultReturnValueHandlerTests.java,Remove Method Annotation,1,1,1,2b9010c2a2a29fbbe0f84d409885a92477007abd
spring-context/src/test/java/org/springframework/scheduling/concurrent/AbstractSchedulingTaskExecutorTests.java,Remove Attribute Annotation,1,1,1,2b9010c2a2a29fbbe0f84d409885a92477007abd
spring-expression/src/main/java/org/springframework/expression/TargetedAccessor.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/aot/hint/support/FilePatternResourceHintsRegistrar.java,Change Method Access Modifier,16,1,1,2b9010c2a2a29fbbe0f84d409885a92477007abd
spring-core/src/main/java/org/springframework/core/io/support/SpringFactoriesLoader.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/BeanDefinitionStoreException.java,Add Parameter Annotation,1,1,1,8b741f3a46aff259c1d14345e528e5f37ab075c8
spring-core/src/main/java/org/springframework/core/annotation/TypeMappedAnnotations.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/DefaultRestClient.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/context/support/ClassPathXmlApplicationContext.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/RequestMappingInfo.java,Add Method Annotation,9,1,1,373763723ee7dcc9dd39c9cba7e1ed093966360f
spring-core/src/test/java/org/springframework/aot/nativex/ReflectionHintsWriterTests.java,Change Variable Type,1,1,1,fec2ed5540d075fc9364302fc82c9d7de3745ee6
spring-core/src/main/java/org/springframework/util/ObjectUtils.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/util/function/SingletonSupplier.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/mock/web/MockMultipartFile.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanForByNameLookupIntegrationTests.java,Modify Class Annotation,1,1,1,213775059113313931dc4cbe2de479e8fc82d3ee
spring-expression/src/main/java/org/springframework/expression/Expression.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-orm/src/main/java/org/springframework/orm/jpa/ExtendedEntityManagerCreator.java,Add Method Annotation,21,1,1,949432ce8b22c830480fea27ab9d40fe299a5e44
spring-test/src/main/java/org/springframework/test/web/servlet/setup/StubWebApplicationContext.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/scheduling/support/CronExpression.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/http/HttpHeaders.java,Remove Method Annotation,1,1,1,0c6f5d7d297108be6592120acfa420a1341f853c
spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/RestOperations.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/util/FastByteArrayOutputStream.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/DefaultRestClient.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/core/ResolvableType.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
framework-docs/src/main/java/org/springframework/docs/core/aot/hints/testing/SampleReflectionRuntimeHintsTests.java,Add Class Annotation,20,1,1,ba312f6c7cf5a069323c2c732d0be7aa19910067
spring-core/src/test/java/org/springframework/aot/nativex/ReflectionHintsWriterTests.java,Change Variable Type,1,1,1,fec2ed5540d075fc9364302fc82c9d7de3745ee6
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodArgumentResolver.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/AbstractJCacheOperation.java,Add Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/function/ToStringVisitor.java,Add Method Annotation,4,1,1,41a9db376da65ccd0318b90140bb1193682b26af
spring-context/src/main/java/org/springframework/jndi/JndiTemplate.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-orm/src/main/java/org/springframework/orm/jpa/vendor/HibernateJpaVendorAdapter.java,Add Method Annotation,5,1,1,949432ce8b22c830480fea27ab9d40fe299a5e44
spring-context-support/src/main/java/org/springframework/mail/MailSendException.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/ResourceChainRegistration.java,Rename Attribute,2,1,1,2b9010c2a2a29fbbe0f84d409885a92477007abd
spring-jms/src/main/java/org/springframework/jms/connection/JmsResourceHolder.java,Remove Method Annotation,1,1,1,9516d9b82284daa959d8601cfe573efbd25b3b3e
spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateQueryException.java,Extract Variable,1,1,1,73b24b6f7be9d3958df23764cb85200cef0ea2fd
spring-jdbc/src/main/java/org/springframework/jdbc/object/RdbmsOperation.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/RestTemplate.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/http/ResponseEntity.java,Add Method Annotation,8,1,1,0c6f5d7d297108be6592120acfa420a1341f853c
spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompDecoder.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-aop/src/main/java/org/springframework/aop/aspectj/MethodInvocationProceedingJoinPoint.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/test/java/org/springframework/core/annotation/AnnotationsScannerTests.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBean.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/main/java/org/springframework/web/reactive/result/view/script/ScriptTemplateConfigurer.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/context/support/DefaultMessageSourceResolvable.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContext.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/handler/MappedInterceptor.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/main/java/org/springframework/web/reactive/function/client/WebClientResponseException.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-tx/src/test/java/org/springframework/transaction/interceptor/BeanFactoryTransactionTests.java,Rename Method,6,1,1,172c8b2c3527f5bb8e2a0cb48d0d35302a42766e
spring-web/src/main/java/org/springframework/web/context/request/FacesWebRequest.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/handler/SimpleMappingExceptionResolver.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-aop/src/main/java/org/springframework/aop/framework/autoproxy/AbstractAutoProxyCreator.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/context/MergedContextConfiguration.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/util/ObjectUtils.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/context/event/ApplicationListenerMethodAdapter.java,Add Variable Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/AbstractAspectJAdvisorFactory.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/support/lob/DefaultLobHandler.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-expression/src/main/java/org/springframework/expression/Expression.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/context/support/MessageSourceSupport.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/RestTemplate.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/condition/ConsumesRequestCondition.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/web/servlet/request/AbstractMockHttpServletRequestBuilder.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/support/DisposableBeanAdapter.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webmvc/src/main/java/org/springframework/web/servlet/support/WebContentGenerator.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core-test/src/main/java/org/springframework/core/test/tools/DynamicClassFileObject.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockMultipartFile.java,Remove Method Annotation,1,1,1,0e85d950b3761dc79a8d6fbef22293cb3c919517
spring-web/src/main/java/org/springframework/web/cors/UrlBasedCorsConfigurationSource.java,Add Method Annotation,11,1,1,373763723ee7dcc9dd39c9cba7e1ed093966360f
spring-core/src/main/java/org/springframework/aot/hint/MemberCategory.java,Add Attribute Annotation,5,1,1,71362c953c48de7dd428d84ddf660ee03d906a42
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/CacheResultInterceptor.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/http/server/reactive/ServletServerHttpRequest.java,Change Return Type,1,1,1,0c6f5d7d297108be6592120acfa420a1341f853c
spring-web/src/main/java/org/springframework/web/client/DefaultResponseErrorHandler.java,Add Method Annotation,20,1,1,89b2a6500e9fcd5f996e3784111a975c89f1d2cf
spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/RequestMappingInfoTests.java,Add Method Annotation,22,1,1,373763723ee7dcc9dd39c9cba7e1ed093966360f
spring-context/src/main/java/org/springframework/validation/DataBinder.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/context/support/DefaultMessageSourceResolvable.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core-test/src/test/java/org/springframework/aot/agent/InstrumentedMethodTests.java,Rename Method,8,1,1,0759129c14788f733fa7f5b20a0028fb638d2f49
spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/bind/ServletRequestBindingException.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-websocket/src/main/java/org/springframework/web/socket/sockjs/frame/Jackson2SockJsMessageCodec.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/cache/Cache.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanDefinition.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/main/java/org/springframework/web/reactive/resource/PathResourceResolver.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-messaging/src/main/java/org/springframework/messaging/core/AbstractMessagingTemplate.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockMultipartFile.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/util/function/SingletonSupplier.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/test/java/org/springframework/web/reactive/result/view/FragmentViewResolutionResultHandlerTests.java,Extract Method,34,1,1,3b95d2c449d82df9f6debc4aa4fcba71177ecb41
spring-context/src/main/java/org/springframework/context/support/ClassPathXmlApplicationContext.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/server/adapter/HttpWebHandlerAdapter.java,Remove Attribute Annotation,1,1,1,5fba926ab63f977c8b6b3d411dc3a7077784e1c2
spring-context/src/main/java/org/springframework/cache/interceptor/CacheAspectSupport.java,Add Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/http/converter/json/Jackson2ObjectMapperBuilder.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/main/java/org/springframework/web/reactive/result/view/UrlBasedViewResolver.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/util/XpathExpectationsHelper.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/context/support/AbstractRefreshableConfigApplicationContext.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-websocket/src/main/java/org/springframework/web/socket/sockjs/frame/SockJsMessageCodec.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/context/request/ServletWebRequest.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/support/SQLErrorCodes.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/HttpRequestMethodNotSupportedException.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Add Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/main/java/org/springframework/util/MethodInvoker.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-beans/src/main/java/org/springframework/beans/factory/support/DisposableBeanAdapter.java,Remove Attribute Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-webflux/src/test/java/org/springframework/web/reactive/result/view/FragmentViewResolutionResultHandlerTests.java,Rename Method,34,1,1,d45e6ec197103e4ddf1358535a49070712105a2a
spring-messaging/src/test/java/org/springframework/messaging/handler/invocation/ResolvableMethod.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-messaging/src/main/java/org/springframework/messaging/core/AbstractDestinationResolvingMessagingTemplate.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/test/java/org/springframework/scheduling/concurrent/ThreadPoolTaskSchedulerTests.java,Change Return Type,1,1,1,2b9010c2a2a29fbbe0f84d409885a92477007abd
spring-core/src/main/java/org/springframework/util/Assert.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core/src/test/java/org/springframework/aot/nativex/ResourceHintsWriterTests.java,Change Variable Type,1,1,1,fec2ed5540d075fc9364302fc82c9d7de3745ee6
spring-core/src/main/java/org/springframework/util/PlaceholderParser.java,Rename Variable,1,1,1,e618f922c2e2a874f9cdd660e77e0e373b710e63
spring-context/src/test/java/org/springframework/scheduling/annotation/AsyncExecutionTests.java,Add Method Annotation,13,1,1,bf80485cc3b6146421f2b1f305b80e37af4e7d33
spring-web/src/testFixtures/java/org/springframework/web/testfixture/method/ResolvableMethod.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/test/java/org/springframework/web/util/pattern/PathPatternTests.java,Remove Method Annotation,1,1,1,2e6046a65549d9523a35fe416c52c4f7bd9038e4
spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceUrlEncodingFilter.java,Add Method Annotation,20,1,1,373763723ee7dcc9dd39c9cba7e1ed093966360f
spring-webmvc/src/main/java/org/springframework/web/servlet/handler/MappedInterceptor.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-jdbc/src/main/java/org/springframework/jdbc/core/PreparedStatementCreatorFactory.java,Change Attribute Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/HttpStatusCodeException.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-core-test/src/test/java/org/springframework/aot/agent/InstrumentedMethodTests.java,Rename Method,5,1,1,0759129c14788f733fa7f5b20a0028fb638d2f49
spring-jdbc/src/main/java/org/springframework/jdbc/core/JdbcTemplate.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-expression/src/main/java/org/springframework/expression/common/CompositeStringExpression.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-web/src/main/java/org/springframework/web/client/DefaultResponseErrorHandler.java,Change Parameter Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/util/ReflectionTestUtils.java,Remove Method Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-test/src/main/java/org/springframework/test/context/MergedContextConfiguration.java,Remove Parameter Annotation,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
spring-context/src/main/java/org/springframework/cache/support/NoOpCache.java,Change Return Type,1,1,1,bc5d771a0639c6e47eda2b610c221a4515384abb
