file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha,commit_idx,refactoring_idx,description,has_left_locations,has_right_locations
src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,180,180,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testAddNullListener() : void in class org.apache.commons.lang3.event.EventListenerSupportTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,Extract And Move Method,32,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,332,332,"Extract And Move Method public assertNullPointerException(executable Executable, message String) : NullPointerException extracted from package testMaxDouble() : void in class org.apache.commons.lang3.math.NumberUtilsTest & moved to class org.apache.commons.lang3.LangAssertions",True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,305,305,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIsSameDay_DateNullNull() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,265,265,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testReadStaticFieldForceAccessNullPointerException() : void in class org.apache.commons.lang3.reflect.FieldUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,163,163,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testNullLhs() : void in class org.apache.commons.lang3.builder.DiffBuilderTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Rename Method,13,4,1,0a423672fb79d5af4cefd4dde2215af1702c7ae4,59,59,Rename Method package testShiftNullInt() : void renamed to package testShiftIntArrayNull() : void in class org.apache.commons.lang3.ArrayUtilsTest,True,True
src/test/java/org/apache/commons/lang3/ValidateTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,147,147,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package shouldThrowNullPointerExceptionWithDefaultMessageForNullCharSequence() : void in class org.apache.commons.lang3.ValidateTest.NotEmpty.WithCharSequence.WithoutMessage & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,44,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,292,292,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testAddHours() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,111,111,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testMedian_nullItems() : void in class org.apache.commons.lang3.ObjectUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ValidateTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,145,145,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package shouldThrowNullPointerExceptionWithDefaultMessageForNullArray() : void in class org.apache.commons.lang3.ValidateTest.NotEmpty.WithArray.WithoutMessage & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,106,10,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,15,15,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.TimeZoneDisplayKey,True,True
src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,220,220,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testMaxDouble_nullArray() : void in class org.apache.commons.lang3.math.NumberUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java,Move And Rename Method,18,6,1,ec5319a7e354ef09b41a39ab73fa310efd56be30,6,6,Move And Rename Method private isOctalDigit(ch char) : boolean from class org.apache.commons.lang3.text.translate.OctalUnescaper to public isOctal(ch char) : boolean from class org.apache.commons.lang3.CharUtils,True,True
src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,253,253,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGetAllFieldsNullPointerException() : void in class org.apache.commons.lang3.reflect.FieldUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/mutable/MutableBooleanTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,231,231,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testCompareToNull() : void in class org.apache.commons.lang3.mutable.MutableBooleanTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/main/java/org/apache/commons/lang3/math/NumberUtils.java,Parameterize Variable,4,1,2,7775bf5a2e0fdb051e826b2092b68f827d54a25f,10,10,Parameterize Variable firstChar : char to ch : char in method private isSign(ch char) : boolean from class org.apache.commons.lang3.math.NumberUtils,True,True
src/test/java/org/apache/commons/lang3/ValidateTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,158,158,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package shouldThrowNullPointerExceptionWithDefaultMessageForNullStr() : void in class org.apache.commons.lang3.ValidateTest.ValidIndex.WithCharSequence.WithMessage & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,Extract And Move Method,99,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,277,277,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testInvokeMethod() : void in class org.apache.commons.lang3.reflect.MethodUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/CharUtilsTest.java,Extract And Move Method,20,6,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,81,81,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToIntValue_Character() : void in class org.apache.commons.lang3.CharUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,219,219,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testMaxByte_nullArray() : void in class org.apache.commons.lang3.math.NumberUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/function/FailableFunctionsTest.java,Extract And Move Method,42,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,196,196,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIntUnaryOperatorAndThen() : void in class org.apache.commons.lang3.function.FailableFunctionsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/concurrent/AbstractConcurrentInitializerCloseAndExceptionsTest.java,Extract And Move Method,30,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,172,172,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testSupplierThrowsRuntimeException() : void in class org.apache.commons.lang3.concurrent.AbstractConcurrentInitializerCloseAndExceptionsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java,Extract And Move Method,20,6,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,175,175,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testBuildWrappedFactoryNull() : void in class org.apache.commons.lang3.concurrent.BasicThreadFactoryTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/mutable/MutableBooleanTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,232,232,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testConstructorNull() : void in class org.apache.commons.lang3.mutable.MutableBooleanTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,329,329,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testToCalendarWithTimeZoneNull() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,92,92,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGenerateBitVectors_nullClassWithArray() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,69,69,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIsSortedNullComparator() : void in class org.apache.commons.lang3.ArrayUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,301,301,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIsSameDay_CalNullNotNull() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,96,96,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIsValidEnum_nullClass() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ValidateTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,143,143,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package shouldThrowNullPointerExceptionWithDefaultMessageForNullString() : void in class org.apache.commons.lang3.ValidateTest.NotBlank.WithoutMessage & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,267,267,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testRemoveFinalModifierNullPointerException() : void in class org.apache.commons.lang3.reflect.FieldUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,97,97,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testIsValidEnumIgnoreCase_nullClass() : void in class org.apache.commons.lang3.EnumUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,Rename Attribute,2,1,1,9f894c6385afe4003b645abbc9a32cfcef753646,344,344,Rename Attribute STRING_TAB_1 : String to KEY_TAB_1 : String in class org.apache.commons.lang3.SystemPropertiesTest,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract And Move Method,22,7,4,6b93cbe15693055e50a7f8550bd2baa93fa7f870,68,68,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testArraycopySupplier() : void in class org.apache.commons.lang3.ArrayUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Remove Method Modifier,22,7,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,23,23,"Remove Method Modifier final in method public appendTo(buffer Appendable, value int) : void from class org.apache.commons.lang3.time.FastDatePrinter.TwoDigitNumberField",True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Change Attribute Type,2,1,1,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,37,37,"Change Attribute Type STRATEGY_MAP : Map<State,StateStrategy> to STRATEGY_MAP : Map<State,AbstractStateStrategy> in class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker",True,True
src/test/java/org/apache/commons/lang3/ValidateTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,144,144,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package shouldThrowNullPointerExceptionWithGivenMessageForNullString() : void in class org.apache.commons.lang3.ValidateTest.NotBlank.WithMessage & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,Extract And Move Method,51,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,122,122,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testEscapeJava() : void in class org.apache.commons.lang3.StringEscapeUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,Extract And Move Method,22,7,4,6b93cbe15693055e50a7f8550bd2baa93fa7f870,67,67,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testArraycopyFunction() : void in class org.apache.commons.lang3.ArrayUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,Extract And Move Method,29,9,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,279,279,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testDetermineTypeArguments() : void in class org.apache.commons.lang3.reflect.TypeUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsFragmentTest.java,Extract And Move Method,26,8,5,6b93cbe15693055e50a7f8550bd2baa93fa7f870,289,289,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testNullCalendar() : void in class org.apache.commons.lang3.time.DateUtilsFragmentTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,Extract And Move Method,43,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,125,125,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testUnescapeJava() : void in class org.apache.commons.lang3.StringEscapeUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ValidateTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,146,146,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package shouldThrowNullPointerExceptionWithGivenMessageForNullArray() : void in class org.apache.commons.lang3.ValidateTest.NotEmpty.WithArray.WithMessage & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/function/FailableFunctionsTest.java,Extract And Move Method,42,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,193,193,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testFunctionCompose() : void in class org.apache.commons.lang3.function.FailableFunctionsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/DoubleRangeTest.java,Extract And Move Method,30,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,86,86,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testOfWithContains() : void in class org.apache.commons.lang3.DoubleRangeTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,44,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,295,295,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testAddMonths() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/function/MethodInvokersFailableBiConsumerTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,209,209,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testConstructorForNull() : void in class org.apache.commons.lang3.function.MethodInvokersFailableBiConsumerTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,44,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,296,296,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testAddSeconds() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,165,165,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testNullRhs() : void in class org.apache.commons.lang3.builder.DiffBuilderTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,266,266,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testReadStaticFieldNullPointerException() : void in class org.apache.commons.lang3.reflect.FieldUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,167,167,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testNullList() : void in class org.apache.commons.lang3.builder.DiffResultTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,245,245,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testSetNull() : void in class org.apache.commons.lang3.mutable.MutableIntTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,244,244,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testConstructorNull() : void in class org.apache.commons.lang3.mutable.MutableIntTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/mutable/MutableFloatTest.java,Extract And Move Method,16,5,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,242,242,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testSetNull() : void in class org.apache.commons.lang3.mutable.MutableFloatTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ThreadUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,129,129,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testNullThreadThreadGroup1() : void in class org.apache.commons.lang3.ThreadUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/main/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,Change Variable Type,8,2,4,2355c541cbd2e753cfbc69d6ea2e4ffbb21cf7a8,38,38,"Change Variable Type map : Map<State,StateStrategy> to map : Map<State,AbstractStateStrategy> in method private createStrategyMap() : Map<State,AbstractStateStrategy> from class org.apache.commons.lang3.concurrent.EventCountCircuitBreaker",True,True
src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java,Add Class Modifier,52,10,1,2660bbad3b319de5f421cbdd0a32285ad71e5df1,11,11,Add Class Modifier final in class org.apache.commons.lang3.time.FastDatePrinter.DayInWeekField,True,True
src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,225,225,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testMinByte_nullArray() : void in class org.apache.commons.lang3.math.NumberUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,183,183,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testRemoveCommonFrames_ListList() : void in class org.apache.commons.lang3.exception.ExceptionUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,Extract And Move Method,29,9,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,112,112,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testRequireNonEmpty() : void in class org.apache.commons.lang3.ObjectUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,224,224,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testMaxShort_nullArray() : void in class org.apache.commons.lang3.math.NumberUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,255,255,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testGetDeclaredFieldForceAccessNullPointerException() : void in class org.apache.commons.lang3.reflect.FieldUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,117,117,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testDeserializeBytesNull() : void in class org.apache.commons.lang3.SerializationUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,54,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,322,322,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testSetMinutes() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/main/java/org/apache/commons/lang3/EnumUtils.java,Remove Variable Modifier,52,10,2,8e1f5a9aca4afc662503474fae41434f75d5021b,336,336,"Remove Variable Modifier final in variable constant : E in method public processBitVectors(enumClass Class<E>, values long...) : EnumSet<E> from class org.apache.commons.lang3.EnumUtils",True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,44,10,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,325,325,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testSetYears() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java,Extract And Move Method,14,4,3,6b93cbe15693055e50a7f8550bd2baa93fa7f870,316,316,Extract And Move Method public assertNullPointerException(executable Executable) : NullPointerException extracted from package testParse_NullParsers() : void in class org.apache.commons.lang3.time.DateUtilsTest & moved to class org.apache.commons.lang3.LangAssertions,True,True
